,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
0,19.0,23.0,27.0,0,,,,,,,,,,,,,,,,,,,,,,,9
1,19.0,23.0,27.0,1,,,,,,,,,,,,,,,,,,,,,,,9
2,19.0,23.0,27.0,2,,,,,,,,,,,,,,,,,,,,,,,9
3,19.0,23.0,27.0,3,,,,,,,,,,,,,,,,,,,,,,,9
4,19.0,23.0,27.0,4,,,,,,,,,,,,,,,,,,,,,,,9
5,19.0,23.0,27.0,5,,,,,,,,,,,,,,,,,,,,,,,9
6,19.0,23.0,27.0,6,,,,,,,,,,,,,,,,,,,,,,,9
7,19.0,23.0,27.0,7,,,,,,,,,,,,,,,,,,,,,,,9
8,19.0,23.0,27.0,8,,,,,,,,,,,,,,,,,,,,,,,9
9,19.0,23.0,27.0,9,,,,,,,,,,,,,,,,,,,,,,,9
10,19.0,23.0,27.0,10,,,,,,,,,,,,,,,,,,,,,,,9
11,19.0,23.0,27.0,11,,,,,,,,,,,,,,,,,,,,,,,9
12,19.0,23.0,27.0,12,,,,,,,,,,,,,,,,,,,,,,,9
13,19.0,23.0,27.0,13,,,,,,,,,,,,,,,,,,,,,,,9
14,19.0,23.0,27.0,14,,,,,,,,,,,,,,,,,,,,,,,9
15,19.0,23.0,27.0,15,,,,,,,,,,,,,,,,,,,,,,,9
16,19.0,23.0,27.0,16,,,,,,,,,,,,,,,,,,,,,,,9
17,19.0,23.0,27.0,17,,,,,,,,,,,,,,,,,,,,,,,9
18,19.0,23.0,27.0,18,,,,,,,,,,,,,,,,,,,,,,,9
19,19.0,23.0,27.0,19,,,,,,,,,,,,,,,,,,,,,,,9
20,19.0,23.0,27.0,20,,,,,,,,,,,,,,,,,,,,,,,9
21,19.0,23.0,27.0,21,,,,,,,,,,,,,,,,,,,,,,,9
22,19.0,23.0,27.0,22,,,,,,,,,,,,,,,,,,,,,,,9
23,19.0,23.0,27.0,23,,,,,,,,,,,,,,,,,,,,,,,9
24,19.0,23.0,27.0,24,,,,,,,,,,,,,,,,,,,,,,,9
25,19.0,23.0,27.0,25,,,,,,,,,,,,,,,,,,,,,,,9
26,19.0,23.0,27.0,26,,,,,,,,,,,,,,,,,,,,,,,9
27,19.0,23.0,27.0,27,,,,,,,,,,,,,,,,,,,,,,,9
28,19.0,23.0,27.0,28,,,,,,,,,,,,,,,,,,,,,,,9
29,19.0,23.0,27.0,29,,,,,,,,,,,,,,,,,,,,,,,9
30,19.0,23.0,27.0,30,,,,,,,,,,,,,,,,,,,,,,,9
31,19.0,23.0,27.0,31,,,,,,,,,,,,,,,,,,,,,,,9
32,19.0,23.0,27.0,32,,,,,,,,,,,,,,,,,,,,,,,9
33,19.0,23.0,27.0,33,,,,,,,,,,,,,,,,,,,,,,,9
34,19.0,23.0,27.0,34,,,,,,,,,,,,,,,,,,,,,,,9
35,19.0,23.0,27.0,35,,,,,,,,,,,,,,,,,,,,,,,9
36,19.0,23.0,27.0,36,,,,,,,,,,,,,,,,,,,,,,,9
37,19.0,23.0,27.0,37,,,,,,,,,,,,,,,,,,,,,,,9
38,19.0,23.0,27.0,38,,,,,,,,,,,,,,,,,,,,,,,9
39,19.0,23.0,27.0,39,,,,,,,,,,,,,,,,,,,,,,,9
40,19.0,23.0,27.0,40,,,,,,,,,,,,,,,,,,,,,,,9
41,19.0,23.0,27.0,41,,,,,,,,,,,,,,,,,,,,,,,9
42,19.0,23.0,27.0,42,,,,,,,,,,,,,,,,,,,,,,,9
43,19.0,23.0,27.0,43,,,,,,,,,,,,,,,,,,,,,,,9
44,19.0,23.0,27.0,44,,,,,,,,,,,,,,,,,,,,,,,9
45,19.0,23.0,27.0,45,,,,,,,,,,,,,,,,,,,,,,,9
46,19.0,23.0,27.0,46,,,,,,,,,,,,,,,,,,,,,,,9
47,19.0,23.0,27.0,47,,,,,,,,,,,,,,,,,,,,,,,9
48,19.0,23.0,27.0,48,,,,,,,,,,,,,,,,,,,,,,,9
49,19.0,23.0,27.0,49,,,,,,,,,,,,,,,,,,,,,,,9
50,19.0,23.0,27.0,50,,,,,,,,,,,,,,,,,,,,,,,9
51,19.0,23.0,27.0,51,,,,,,,,,,,,,,,,,,,,,,,9
52,19.0,23.0,27.0,52,,,,,,,,,,,,,,,,,,,,,,,9
53,19.0,23.0,27.0,53,,,,,,,,,,,,,,,,,,,,,,,9
54,19.0,23.0,27.0,54,,,,,,,,,,,,,,,,,,,,,,,9
