,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
0,29-May-20,22,,,1,0,21 May 2020 to 03 June 2020,Non-overlapping 14-day weighted estimates,3284.238822,0.0,16968.56725,,2020-05-27,,,,False,,,,,,,False,0.0,,,,,,,False,,,,False
1,05-Jun-20,23,,,1,0,Interpolated,Interpolated,1642.119411,0.0,11494.8358785,,2020-06-03,,,,False,191.93603505194807,7560.147159253246,-3636.121553571428,,,,False,1.0,,,,,,,False,,,,False
2,12-Jun-20,24,0.8,1.1,1,0,04 June 2020 to 17 June 2020,Non-overlapping 14-day weighted estimates,0.0,0.0,6021.104507,0.95,2020-06-10,0.0,2956.792391830357,0.0,False,175.94136546428572,6040.653547392856,-2404.531995,inf,inf,342.9469334700089,False,1.0,0.95,0.8,1.1,0.0,2956.792391830357,0.0,False,inf,inf,342.9469334700089,False
3,19-Jun-20,25,0.6,0.9,1,0,Interpolated,Interpolated,2463.1791165,273.6865685,12863.2687185,0.75,2020-06-17,1290.2366800714285,8422.378327589286,119.46635926587302,False,2399.2004381493502,11238.921162623375,-1023.6588536103894,5027.7666143313,1389769.9793410862,19.086716863341792,False,1.0,0.75,0.6,0.9,1290.2366800714285,8422.378327589286,119.46635926587302,False,5027.7666143313,1389769.9793410862,19.086716863341792,False
4,26-Jun-20,26,0.6,0.9,1,0,18 June 2020 to 01 July 2020,Non-overlapping 14-day weighted estimates,4926.358233,547.373137,19705.43293,0.75,2020-06-24,2580.473360142857,12902.366799404765,238.93271853174605,False,2687.104490727272,13328.891321746753,-2399.2004379350647,6163.27934777922,1305361.4352254076,75.9638781630644,False,1.0,0.75,0.6,0.9,2580.473360142857,12902.366799404763,238.93271853174605,False,6163.27934777922,1305361.4352254076,75.9638781630644,False
5,03-Jul-20,27,0.7,1.0,1,0,Interpolated,Interpolated,2463.1791165,273.6865685,12315.8955815,0.85,2020-07-01,1138.44412947479,6911.982214107143,107.51972333928572,False,1343.5522453636363,9063.646098915584,-3721.426456967533,2719.093829902597,937302.7929818868,379.17320767226033,False,1.0,0.85,0.7,1.0,1138.4441294747899,6911.982214107144,107.51972333928572,False,2234.24193889998,865873.7879628002,405.727244916725,False
6,11-Sep-20,37,0.9,1.2,1,0,Interpolated,Interpolated,4926.358233000001,1642.119411,11494.835876,1.05,2020-09-09,1843.195257244898,5017.587088730159,537.5986166964286,True,3684.105561691559,9260.913690282468,-1156.947766626623,5630.830510376932,114515.49469083436,6.704114987445073,False,0.6627218934911243,1.05,0.9,1.2,1221.5258509551988,3325.264816199868,356.2783731952663,True,3591.791375919842,77225.4028478223,12.60791135014418,False
7,18-Sep-20,38,0.9,1.6,1,0,10 September 2020 to 23 September 2020,Non-overlapping 14-day weighted estimates,7115.850781,2736.865685,14231.70156,1.25,2020-09-16,2236.410245457143,6212.25068095238,671.9982708705356,True,5758.081051665584,12043.986198097402,789.070367074675,7320.154018571871,110115.09168169464,214.48983055911603,False,0.7086614173228346,1.25,0.9,1.6,1584.8576542609674,4402.382372328459,476.21924707360796,True,5051.219322493717,75944.09022984664,153.4241070326694,False
8,25-Sep-20,39,1.1,1.4,1,0,Interpolated,Interpolated,13684.3284255,8210.5970575,21621.23891,1.25,2020-09-23,4300.788933728572,7721.871039285714,2303.994072257653,True,10279.240988824677,17423.526736461037,4361.213243766233,13188.766121806384,66312.11355410633,2051.264579918199,False,0.6509803921568628,1.25,1.1,1.4,2799.7292666625212,5026.786637338935,1499.8549646853742,True,8281.234522723087,42129.591793966676,1237.6532439928274,False
9,02-Oct-20,40,1.1,1.4,1,0,24 September 2020 to 07 October 2020,Non-overlapping 14-day weighted estimates,20252.80607,13684.32843,29010.77626,1.25,2020-09-30,6365.167622,10360.99152142857,3839.990120663265,True,12982.340148983763,20691.77088871753,6349.883830422076,17140.93958729787,64472.687177137785,3882.324297993807,False,0.606951871657754,1.25,1.1,1.4,3863.350401588235,6288.62319616119,2330.6891908838534,True,9493.29196426236,36252.97537153958,2069.832289717584,False
10,09-Oct-20,41,1.3,1.6,1,0,Interpolated,Interpolated,22715.985185,16421.194115,30926.58224,1.4500000000000002,2020-10-07,6154.57726687192,9345.945182417585,4031.989626450892,True,13446.18556577922,20974.343384610387,6845.718587532466,15597.107298106866,49572.03791947127,4297.9391652812565,True,0.448,1.4500000000000002,1.3,1.6,2757.2506155586207,4186.983441723077,1806.3313526499999,True,6230.750907806217,20810.941702759716,1524.0899029857803,False
11,16-Oct-20,42,1.3,1.6,1,0,08 October 2020 to 21 October 2020,Non-overlapping 14-day weighted estimates,25179.1643,19158.0598,32842.38822,1.4500000000000002,2020-10-14,6821.941066502463,9924.89753901099,4703.987897321428,True,16197.268735324677,23778.74211925324,9452.84973,18421.773436265627,50570.45335567575,6119.885106603359,True,0.4086021505376344,1.4500000000000002,1.3,1.6,2787.459790613909,4055.334478305565,1922.0595709485403,True,7330.8905653886,20347.916348082348,2380.4860048203427,True
12,23-Oct-20,43,1.3,1.6,1,0,Interpolated,Interpolated,34210.821065000004,26273.91058,43789.85096,1.4500000000000002,2020-10-21,9268.941667857143,13233.196718681318,6451.183401339284,True,22531.15789577922,31509.499086623367,14448.518197012983,25498.3519255778,65215.23132817236,9298.406939102915,True,0.4044943820224719,1.4500000000000002,1.3,1.6,3749.2348319422154,5352.753728904803,2609.4674432383626,True,10242.295394655463,26223.719245576445,3727.682987831203,True
