,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
0,29-May-20,22,,,1,0,21 May 2020 to 03 June 2020,Non-overlapping 14-day weighted estimates,0.0,0.0,8855.773225,,2020-05-27,,,,False,,,,,,,False,0.0,,,,,,,False,,,,False
1,05-Jun-20,23,,,1,0,Interpolated,Interpolated,1328.365984,0.0,9741.3505475,,2020-06-03,,,,False,1293.8629714285714,7590.662764285715,-1897.665691071429,,,,False,0.0,,,,,,,False,,,,False
2,12-Jun-20,24,0.8,1.0,1,0,04 June 2020 to 17 June 2020,Non-overlapping 14-day weighted estimates,2656.731968,0.0,10626.92787,0.9,2020-06-10,1159.684589206349,5218.580650446428,0.0,False,1733.7763817142857,7883.938371087661,-2087.432260178571,3167.189271548429,inf,161.08373946531063,False,0.0,0.9,0.8,1.0,0.0,0.0,0.0,False,,,,False
3,19-Jun-20,25,0.7,0.9,1,0,Interpolated,Interpolated,2656.731968,0.0,9741.3505475,0.8,2020-06-17,1304.6451628571426,5467.084490943877,0.0,False,1449.1265279999998,7211.129626071428,-2277.198829285714,3116.0533228571417,inf,232.36722747813403,False,0.0,0.8,0.7,0.9,0.0,0.0,0.0,False,,,,False
4,26-Jun-20,26,0.7,0.9,1,0,18 June 2020 to 01 July 2020,Non-overlapping 14-day weighted estimates,2656.731968,0.0,8855.773225,0.8,2020-06-24,1304.6451628571426,4970.076809948981,0.0,False,1449.1265279999998,6822.97073476948,-1992.548975625,3116.0533228571417,inf,195.696774391741,False,0.0,0.8,0.7,0.9,0.0,0.0,0.0,False,,,,False
5,03-Jul-20,27,0.7,1.0,1,0,Interpolated,Interpolated,2656.731968,442.78866125,9298.5618865,0.85,2020-07-01,1227.9013297478991,5218.580650586735,173.9526883482143,False,1544.0098124999995,7538.908246110388,-1561.2613185633115,3069.869818530483,359330.26640658214,52.85299607424448,False,0.0,0.85,0.7,1.0,0.0,0.0,0.0,False,,,,False
6,31-Jul-20,31,0.8,1.0,1,0,Interpolated,Interpolated,3099.520629,442.78866125,11512.505195,0.9,2020-07-29,1352.9653539285714,5653.462372544642,173.9526883482143,False,1690.6476158181815,8461.86383291396,-1751.0278877240255,3231.462704837662,442480.6813257618,58.4035368858708,False,0.0,0.9,0.8,1.0,0.0,0.0,0.0,False,,,,False
7,07-Aug-20,32,0.8,1.0,1,0,30 July 2020 to 12 August 2020,Non-overlapping 14-day weighted estimates,2656.731968,0.0,10626.92787,0.9,2020-08-05,1159.684589206349,5218.580650446428,0.0,False,1638.8930971071427,8358.354793855518,-2372.0821143749995,3031.7761938854464,inf,208.01102729606063,False,0.0,0.9,0.8,1.0,0.0,0.0,0.0,False,,,,False
8,14-Aug-20,33,0.8,0.9,1,0,Interpolated,Interpolated,3985.0979515,442.78866125,12398.082515,0.8500000000000001,2020-08-12,1841.851994390756,6088.344092187499,193.2807648313492,False,2742.989498941558,9798.85556844156,-1845.9111722240257,5250.008214518793,546429.7257785994,69.31525199985063,False,0.0,0.8500000000000001,0.8,0.9,0.0,0.0,0.0,False,inf,inf,inf,False
9,21-Aug-20,34,0.8,1.0,1,0,13 August 2020 to 26 August 2020,Non-overlapping 14-day weighted estimates,5313.463935,885.5773225,14169.23716,0.9,2020-08-19,2319.3691779761903,6958.107533928571,347.9053766964286,True,4036.852470097402,11239.356343563311,-1129.973661448052,7182.357556069714,357997.0357074666,1.656065753031797,False,0.1654135338345864,0.9,0.8,1.0,383.6550519960614,1150.9651559881843,57.54825779940922,True,2135.4757380230994,81033.0360012543,60.55448562904796,False
10,11-Sep-20,37,1.0,1.2,1,0,Interpolated,Interpolated,9298.5618865,4870.675273999999,16825.96913,1.1,2020-09-09,3320.9149594642854,6610.202158214286,1594.566309940476,True,6020.775692824675,12593.59958810065,759.0662765649342,9013.76343129658,69810.07123218215,616.666328495616,False,0.358974358974359,1.1,1.0,1.2,1192.1233187820512,2372.8930824358977,572.4084189529915,True,3385.604088939296,24463.66637247875,354.41348981206085,False
11,18-Sep-20,38,1.1,1.4,1,0,10 September 2020 to 23 September 2020,Non-overlapping 14-day weighted estimates,9741.350548,5313.463935,16825.96913,1.25,2020-09-16,3061.5673150857147,6009.274689285714,1491.0230429846938,True,6736.713203308442,13162.899295636364,1569.887071704545,8760.276749238865,60448.34139755478,790.1806001420451,False,0.3137254901960784,1.25,1.1,1.4,960.4917066935575,1885.2626476190476,467.77193505402164,True,3050.1181479098987,21001.61506785921,266.9068547554602,False
